height, expanded nodes, train_precision, test_precision
19,145,1.0,0.7279411764705882
19,133,1.0,0.7986111111111112
19,136,1.0,0.7375886524822695
19,138,1.0,0.7816901408450704
19,133,1.0,0.7466666666666667
19,136,1.0,0.7573529411764706
19,132,1.0,0.7352941176470589
19,142,1.0,0.7183098591549296
19,134,1.0,0.746268656716418
19,134,1.0,0.7753623188405797
19,143,1.0,0.7851851851851852
19,141,1.0,0.7985611510791367
19,141,1.0,0.7833333333333333
19,135,1.0,0.7299270072992701
19,141,1.0,0.7391304347826086
19,138,1.0,0.7943262411347518
19,132,1.0,0.7832167832167832
19,132,1.0,0.7027027027027027
19,134,1.0,0.7676056338028169
19,135,1.0,0.7375886524822695
19,137,1.0,0.8321167883211679
19,142,1.0,0.8467153284671532
19,130,1.0,0.717391304347826
19,144,1.0,0.8244274809160306
19,134,1.0,0.75177304964539
19,137,1.0,0.6692913385826772
19,141,1.0,0.7580645161290323
19,143,1.0,0.8
19,136,1.0,0.7876712328767124
19,146,1.0,0.7676056338028169
19,132,1.0,0.7279411764705882
19,142,1.0,0.7703703703703704
19,133,1.0,0.7575757575757576
19,140,1.0,0.7664233576642335
19,138,1.0,0.773972602739726
19,142,1.0,0.803030303030303
19,138,1.0,0.7647058823529411
19,133,1.0,0.762962962962963
19,140,1.0,0.7301587301587301
19,140,1.0,0.7835820895522388
19,147,1.0,0.7928571428571428
19,134,1.0,0.7230769230769231
19,133,1.0,0.7465753424657534
19,143,1.0,0.7253521126760564
19,139,1.0,0.752
19,137,1.0,0.7205882352941176
19,140,1.0,0.7638888888888888
19,144,1.0,0.7659574468085106
19,131,1.0,0.7163120567375887
19,135,1.0,0.7714285714285715
19,139,1.0,0.7588652482269503
19,138,1.0,0.7720588235294118
19,139,1.0,0.8319327731092437
19,132,1.0,0.7244094488188977
19,129,1.0,0.7847222222222222
19,145,1.0,0.751937984496124
19,145,1.0,0.7714285714285715
19,133,1.0,0.7697841726618705
19,141,1.0,0.8115942028985508
19,141,1.0,0.751937984496124
19,134,1.0,0.7214285714285714
19,138,1.0,0.7407407407407407
19,143,1.0,0.7744360902255639
19,139,1.0,0.795774647887324
19,145,1.0,0.8014184397163121
19,132,1.0,0.7293233082706767
19,145,1.0,0.823943661971831
19,134,1.0,0.8046875
19,133,1.0,0.7622377622377622
19,143,1.0,0.7121212121212122
19,130,1.0,0.7
19,136,1.0,0.75
19,144,1.0,0.7720588235294118
19,140,1.0,0.7903225806451613
19,144,1.0,0.762962962962963
19,132,1.0,0.7666666666666667
19,138,1.0,0.7682119205298014
19,145,1.0,0.8059701492537313
19,138,1.0,0.7883211678832117
19,145,1.0,0.8428571428571429
19,130,1.0,0.7591240875912408
19,136,1.0,0.7424242424242424
19,132,1.0,0.6934306569343066
19,143,1.0,0.7874015748031497
19,141,1.0,0.7692307692307693
19,138,1.0,0.8188405797101449
19,138,1.0,0.8181818181818182
19,135,1.0,0.717391304347826
19,143,1.0,0.7246376811594203
19,133,1.0,0.8115942028985508
19,137,1.0,0.7801418439716312
19,142,1.0,0.7647058823529411
19,126,1.0,0.7222222222222222
19,138,1.0,0.7615384615384615
19,147,1.0,0.8294573643410853
